284.85,-39.95
284.84,-40.09
284.82,-40.22
284.80,-40.36
284.81,-40.48
284.81,-40.61
284.81,-40.74
284.81,-40.86
284.76,-40.99
284.71,-41.11
284.66,-41.24
284.61,-41.37
284.61,-41.48
284.60,-41.60
284.60,-41.71
284.60,-41.83
284.60,-41.94
284.60,-42.06
284.60,-42.17
284.60,-42.28
284.56,-42.46
284.52,-42.63
284.48,-42.80
284.44,-42.97
284.42,-43.14
284.40,-43.31
284.39,-43.48
284.37,-43.65
284.33,-43.75
284.29,-43.85
284.25,-43.95
284.22,-44.05
284.21,-44.15
284.21,-44.25
284.20,-44.35
284.20,-44.45
284.19,-44.55
284.19,-44.65
284.18,-44.75
284.18,-44.85
284.15,-44.95
284.13,-45.05
284.11,-45.15
284.09,-45.25
284.06,-45.36
284.04,-45.46
284.02,-45.56
283.99,-45.66
285.45,-45.06
285.50,-45.06
285.55,-45.06
285.60,-45.06
285.65,-45.06
285.77,-44.86
285.86,-44.76
285.95,-44.66
286.05,-44.46
286.12,-44.36
286.19,-44.31
286.25,-44.26
286.30,-44.26
286.39,-44.26
286.47,-44.26
286.60,-44.23
286.79,-44.22
286.99,-44.21
287.33,-44.26
287.53,-44.25
287.71,-44.25
287.84,-44.23
287.95,-44.26
288.00,-44.26
288.05,-44.26
288.10,-44.26
288.15,-44.26
288.20,-44.26
288.25,-44.26
288.28,-44.23
288.30,-44.21
288.35,-44.11
288.40,-44.01
288.40,-43.96
288.40,-43.91
288.40,-43.86
288.45,-43.76
288.45,-43.71
288.45,-43.66
288.45,-43.61
288.45,-43.56
288.45,-43.51
288.45,-43.46
288.45,-43.41
288.45,-43.36
288.45,-43.31
288.50,-43.21
288.50,-43.16
288.50,-43.11
288.50,-43.06
288.50,-43.01
288.50,-42.96
288.50,-42.91
288.50,-42.86
288.50,-42.81
288.55,-42.71
288.55,-42.66
288.55,-42.61
288.55,-42.56
288.55,-42.51
288.55,-42.46
288.55,-42.41
288.55,-42.36
288.55,-42.31
289.30,-41.58
289.60,-41.10
289.90,-40.61
290.23,-40.41
290.44,-40.28
290.69,-40.21
290.96,-40.16
291.21,-40.13
291.58,-40.09
291.77,-40.09
291.90,-40.11
292.00,-40.16
292.15,-40.26
292.25,-40.31
292.35,-40.36
292.43,-40.38
292.50,-40.41
292.57,-40.43
292.65,-40.46
292.73,-40.48
292.80,-40.51
292.88,-40.53
292.95,-40.56
293.00,-40.56
293.05,-40.56
293.12,-40.58
293.20,-40.61
293.25,-40.61
293.32,-40.63
293.40,-40.66
293.45,-40.66
293.50,-40.66
293.55,-40.66
293.62,-40.68
293.70,-40.71
293.75,-40.71
293.80,-40.71
293.88,-40.73
293.95,-40.76
294.00,-40.76
